% _Annual_D-N__________________ L-OTI(^S^o^N^C) Change 1957-2020                  
%   i   j     lon     lat    array(i,j)
  18  77 -145.00   63.00        2.3094
  19  77 -143.00   63.00        2.2643
  20  77 -141.00   63.00        2.2643
  21  77 -139.00   63.00        2.2265
  22  77 -137.00   63.00        2.2140
  23  77 -135.00   63.00        2.1962
  24  77 -133.00   63.00        2.1784
  25  77 -131.00   63.00        2.1754
  26  77 -129.00   63.00        2.1662
  27  77 -127.00   63.00        2.1662
  28  77 -125.00   63.00        2.1930
  29  77 -123.00   63.00        2.1930
  30  77 -121.00   63.00        2.2364
  31  77 -119.00   63.00        2.2508
  32  77 -117.00   63.00        2.2726
  33  77 -115.00   63.00        2.2944
  34  77 -113.00   63.00        2.2900
  35  77 -111.00   63.00        2.2767
  36  77 -109.00   63.00        2.2767
  37  77 -107.00   63.00        2.2750
  38  77 -105.00   63.00        2.2750
  39  77 -103.00   63.00        2.3001
  40  77 -101.00   63.00        2.3084
  41  77  -99.00   63.00        2.3165
  42  77  -97.00   63.00        2.3245
  43  77  -95.00   63.00        2.3109
  44  77  -93.00   63.00        2.2700
  45  77  -91.00   63.00        2.2700
  46  77  -89.00   63.00        2.1595
  47  77  -87.00   63.00        2.1595
  48  77  -85.00   63.00        2.0244
  49  77  -83.00   63.00        1.9793
  50  77  -81.00   63.00        1.8872
  51  77  -79.00   63.00        1.7951
  52  77  -77.00   63.00        1.7458
  53  77  -75.00   63.00        1.5982
  54  77  -73.00   63.00        1.5982
  55  77  -71.00   63.00        1.4286
  56  77  -69.00   63.00        1.4286
  57  77  -67.00   63.00        1.3432
  58  77  -65.00   63.00        1.3147
  59  77  -63.00   63.00        1.2630
  60  77  -61.00   63.00        1.2113
  61  77  -59.00   63.00        1.1958
  62  77  -57.00   63.00        1.1491
  63  77  -55.00   63.00        1.1491
  64  77  -53.00   63.00        1.1468
  65  77  -51.00   63.00        1.1468
  66  77  -49.00   63.00        1.1625
  67  77  -47.00   63.00        1.1678
  68  77  -45.00   63.00        1.1927
  69  77  -43.00   63.00        1.2176
  70  77  -41.00   63.00        1.2341
  71  77  -39.00   63.00        1.2834
  72  77  -37.00   63.00        1.2834
  73  77  -35.00   63.00        1.3342
  74  77  -33.00   63.00        1.3342
  75  77  -31.00   63.00        0.4350
  76  77  -29.00   63.00        0.1352
  77  77  -27.00   63.00        0.1583
  78  77  -25.00   63.00        0.1814
  79  77  -23.00   63.00        0.4879
  80  77  -21.00   63.00        1.4072
  81  77  -19.00   63.00        1.4072
  82  77  -17.00   63.00        0.4325
  83  77  -15.00   63.00        0.4325
  84  77  -13.00   63.00        0.5533
  85  77  -11.00   63.00        0.5935
  86  77   -9.00   63.00        1.1020
  87  77   -7.00   63.00        1.6104
  88  77   -5.00   63.00        1.3873
  89  77   -3.00   63.00        0.7179
  90  77   -1.00   63.00        0.7179
  91  77    1.00   63.00        0.9367
  92  77    3.00   63.00        0.9367
  93  77    5.00   63.00        1.7803
  94  77    7.00   63.00        2.0615
  95  77    9.00   63.00        2.1010
  96  77   11.00   63.00        2.1405
  97  77   13.00   63.00        2.1546
  98  77   15.00   63.00        2.1970
  99  77   17.00   63.00        2.1970
 100  77   19.00   63.00        2.2422
 101  77   21.00   63.00        2.2422
 102  77   23.00   63.00        2.2719
 103  77   25.00   63.00        2.2818
 104  77   27.00   63.00        2.2963
 105  77   29.00   63.00        2.3108
 106  77   31.00   63.00        2.3131
 107  77   33.00   63.00        2.3199
 108  77   35.00   63.00        2.3199
 109  77   37.00   63.00        2.3151
 110  77   39.00   63.00        2.3151
 111  77   41.00   63.00        2.2986
 112  77   43.00   63.00        2.2931
 113  77   45.00   63.00        2.2739
 114  77   47.00   63.00        2.2548
 115  77   49.00   63.00        2.2485
 116  77   51.00   63.00        2.2296
 117  77   53.00   63.00        2.2296
 118  77   55.00   63.00        2.2377
 119  77   57.00   63.00        2.2377
 120  77   59.00   63.00        2.2624
 121  77   61.00   63.00        2.2706
 122  77   63.00   63.00        2.2946
 123  77   65.00   63.00        2.3186
 124  77   67.00   63.00        2.3360
 125  77   69.00   63.00        2.3882
 126  77   71.00   63.00        2.3882
 127  77   73.00   63.00        2.4642
 128  77   75.00   63.00        2.4642
 129  77   77.00   63.00        2.5049
 130  77   79.00   63.00        2.5185
 131  77   81.00   63.00        2.5330
 132  77   83.00   63.00        2.5475
 133  77   85.00   63.00        2.5507
 134  77   87.00   63.00        2.5601
 135  77   89.00   63.00        2.5601
 136  77   91.00   63.00        2.5710
 137  77   93.00   63.00        2.5710
 138  77   95.00   63.00        2.5808
 139  77   97.00   63.00        2.5840
 140  77   99.00   63.00        2.5912
 141  77  101.00   63.00        2.5984
 142  77  103.00   63.00        2.6000
 143  77  105.00   63.00        2.6049
 144  77  107.00   63.00        2.6049
 145  77  109.00   63.00        2.6000
 146  77  111.00   63.00        2.6000
 147  77  113.00   63.00        2.5986
 148  77  115.00   63.00        2.5981
 149  77  117.00   63.00        2.5935
 150  77  119.00   63.00        2.5889
 151  77  121.00   63.00        2.5881
 152  77  123.00   63.00        2.5858
 153  77  125.00   63.00        2.5858
 154  77  127.00   63.00        2.5843
 155  77  129.00   63.00        2.5843
 156  77  131.00   63.00        2.5992
 157  77  133.00   63.00        2.6042
 158  77  135.00   63.00        2.6120
 159  77  137.00   63.00        2.6198
 160  77  139.00   63.00        2.6234
 161  77  141.00   63.00        2.6344
 162  77  143.00   63.00        2.6344
 163  77  145.00   63.00        2.6428
 164  77  147.00   63.00        2.6428
 165  77  149.00   63.00        2.6215
 166  77  151.00   63.00        2.6144
 167  77  153.00   63.00        2.5806
 168  77  155.00   63.00        2.5467
 169  77  157.00   63.00        2.5336
 170  77  159.00   63.00        2.4943
 171  77  161.00   63.00        2.4943
 172  77  163.00   63.00        2.4672
 173  77  165.00   63.00        2.4672
 174  77  167.00   63.00        2.4694
 175  77  169.00   63.00        2.4702
 176  77  171.00   63.00        2.4970
 177  77  173.00   63.00        2.5238
 178  77  175.00   63.00        2.5421
 179  77  177.00   63.00        2.5968
 180  77  179.00   63.00        2.5968
   1  78 -179.00   65.00        2.7733
   2  78 -177.00   65.00        2.7733
   3  78 -175.00   65.00        2.7721
   4  78 -173.00   65.00        2.7718
   5  78 -171.00   65.00        2.6883
   6  78 -169.00   65.00        2.6049
   7  78 -167.00   65.00        2.6016
   8  78 -165.00   65.00        2.5918
   9  78 -163.00   65.00        2.5918
  10  78 -161.00   65.00        2.4982
  11  78 -159.00   65.00        2.4982
  12  78 -157.00   65.00        2.4960
  13  78 -155.00   65.00        2.4953
  14  78 -153.00   65.00        2.4680
  15  78 -151.00   65.00        2.4407
  16  78 -149.00   65.00        2.4391
  17  78 -147.00   65.00        2.4343
  18  78 -145.00   65.00        2.4343
  19  78 -143.00   65.00        2.3895
  20  78 -141.00   65.00        2.3895
  21  78 -139.00   65.00        2.3838
  22  78 -137.00   65.00        2.3819
  23  78 -135.00   65.00        2.3888
  24  78 -133.00   65.00        2.3957
  25  78 -131.00   65.00        2.3953
  26  78 -129.00   65.00        2.3939
  27  78 -127.00   65.00        2.3939
  28  78 -125.00   65.00        2.5111
  29  78 -123.00   65.00        2.5111
  30  78 -121.00   65.00        2.5177
  31  78 -119.00   65.00        2.5198
  32  78 -117.00   65.00        2.5511
  33  78 -115.00   65.00        2.5824
  34  78 -113.00   65.00        2.5817
  35  78 -111.00   65.00        2.5797
  36  78 -109.00   65.00        2.5797
  37  78 -107.00   65.00        2.4843
  38  78 -105.00   65.00        2.4843
  39  78 -103.00   65.00        2.4881
  40  78 -101.00   65.00        2.4894
  41  78  -99.00   65.00        2.4467
  42  78  -97.00   65.00        2.4040
  43  78  -95.00   65.00        2.4020
  44  78  -93.00   65.00        2.3958
  45  78  -91.00   65.00        2.3958
  46  78  -89.00   65.00        2.1388
  47  78  -87.00   65.00        2.1388
  48  78  -85.00   65.00        2.1184
  49  78  -83.00   65.00        2.1116
  50  78  -81.00   65.00        1.9404
  51  78  -79.00   65.00        1.7691
  52  78  -77.00   65.00        1.7617
  53  78  -75.00   65.00        1.7394
  54  78  -73.00   65.00        1.7394
  55  78  -71.00   65.00        1.4088
  56  78  -69.00   65.00        1.4088
  57  78  -67.00   65.00        1.3959
  58  78  -65.00   65.00        1.3916
  59  78  -63.00   65.00        1.3058
  60  78  -61.00   65.00        1.2201
  61  78  -59.00   65.00        1.2177
  62  78  -57.00   65.00        1.2107
  63  78  -55.00   65.00        1.2107
  64  78  -53.00   65.00        1.1858
  65  78  -51.00   65.00        1.1858
  66  78  -49.00   65.00        1.1882
  67  78  -47.00   65.00        1.1890
  68  78  -45.00   65.00        1.2415
  69  78  -43.00   65.00        1.2941
  70  78  -41.00   65.00        1.2966
  71  78  -39.00   65.00        1.3041
  72  78  -37.00   65.00        1.3041
  73  78  -35.00   65.00        0.7250
  74  78  -33.00   65.00        0.7250
  75  78  -31.00   65.00        0.5890
  76  78  -29.00   65.00        0.5437
  77  78  -27.00   65.00        0.9293
  78  78  -25.00   65.00        1.3148
  79  78  -23.00   65.00        1.3611
  80  78  -21.00   65.00        1.5001
  81  78  -19.00   65.00        1.5001
  82  78  -17.00   65.00        1.1616
  83  78  -15.00   65.00        1.1616
  84  78  -13.00   65.00        1.1798
  85  78  -11.00   65.00        1.1859
  86  78   -9.00   65.00        1.0282
  87  78   -7.00   65.00        0.8705
  88  78   -5.00   65.00        0.8368
  89  78   -3.00   65.00        0.7356
  90  78   -1.00   65.00        0.7356
  91  78    1.00   65.00        1.0241
  92  78    3.00   65.00        1.0241
  93  78    5.00   65.00        1.1516
  94  78    7.00   65.00        1.1941
  95  78    9.00   65.00        1.6759
  96  78   11.00   65.00        2.1578
  97  78   13.00   65.00        2.1599
  98  78   15.00   65.00        2.1663
  99  78   17.00   65.00        2.1663
 100  78   19.00   65.00        2.2366
 101  78   21.00   65.00        2.2366
 102  78   23.00   65.00        2.2411
 103  78   25.00   65.00        2.2426
 104  78   27.00   65.00        2.2618
 105  78   29.00   65.00        2.2810
 106  78   31.00   65.00        2.2814
 107  78   33.00   65.00        2.2824
 108  78   35.00   65.00        2.2824
 109  78   37.00   65.00        2.2938
 110  78   39.00   65.00        2.2938
 111  78   41.00   65.00        2.2913
 112  78   43.00   65.00        2.2905
 113  78   45.00   65.00        2.2958
 114  78   47.00   65.00        2.3011
 115  78   49.00   65.00        2.3001
 116  78   51.00   65.00        2.2973
 117  78   53.00   65.00        2.2973
 118  78   55.00   65.00        2.3943
 119  78   57.00   65.00        2.3943
 120  78   59.00   65.00        2.3980
 121  78   61.00   65.00        2.3993
 122  78   63.00   65.00        2.4819
 123  78   65.00   65.00        2.5645
 124  78   67.00   65.00        2.5672
 125  78   69.00   65.00        2.5751
 126  78   71.00   65.00        2.5751
 127  78   73.00   65.00        2.7406
 128  78   75.00   65.00        2.7406
 129  78   77.00   65.00        2.7467
 130  78   79.00   65.00        2.7488
 131  78   81.00   65.00        2.7724
 132  78   83.00   65.00        2.7961
 133  78   85.00   65.00        2.7966
 134  78   87.00   65.00        2.7980
 135  78   89.00   65.00        2.7980
 136  78   91.00   65.00        2.7938
 137  78   93.00   65.00        2.7938
 138  78   95.00   65.00        2.7952
 139  78   97.00   65.00        2.7957
 140  78   99.00   65.00        2.7881
 141  78  101.00   65.00        2.7804
 142  78  103.00   65.00        2.7806
 143  78  105.00   65.00        2.7814
 144  78  107.00   65.00        2.7814
 145  78  109.00   65.00        2.7265
 146  78  111.00   65.00        2.7265
 147  78  113.00   65.00        2.7263
 148  78  115.00   65.00        2.7263
 149  78  117.00   65.00        2.7040
 150  78  119.00   65.00        2.6817
 151  78  121.00   65.00        2.6816
 152  78  123.00   65.00        2.6813
 153  78  125.00   65.00        2.6813
 154  78  127.00   65.00        2.6753
 155  78  129.00   65.00        2.6753
 156  78  131.00   65.00        2.6776
 157  78  133.00   65.00        2.6783
 158  78  135.00   65.00        2.6967
 159  78  137.00   65.00        2.7150
 160  78  139.00   65.00        2.7156
 161  78  141.00   65.00        2.7172
 162  78  143.00   65.00        2.7172
 163  78  145.00   65.00        2.7292
 164  78  147.00   65.00        2.7292
 165  78  149.00   65.00        2.7260
 166  78  151.00   65.00        2.7249
 167  78  153.00   65.00        2.6942
 168  78  155.00   65.00        2.6635
 169  78  157.00   65.00        2.6615
 170  78  159.00   65.00        2.6556
 171  78  161.00   65.00        2.6556
 172  78  163.00   65.00        2.6379
 173  78  165.00   65.00        2.6379
 174  78  167.00   65.00        2.6382
 175  78  169.00   65.00        2.6383
 176  78  171.00   65.00        2.6744
 177  78  173.00   65.00        2.7105
 178  78  175.00   65.00        2.7133
 179  78  177.00   65.00        2.7216
 180  78  179.00   65.00        2.7216
   1  79 -179.00   67.00        2.8963
   2  79 -177.00   67.00        2.8963
   3  79 -175.00   67.00        2.8963
   4  79 -173.00   67.00        2.8963
   5  79 -171.00   67.00        2.8123
   6  79 -169.00   67.00        2.7282
   7  79 -167.00   67.00        2.7282
   8  79 -165.00   67.00        2.7282
   9  79 -163.00   67.00        2.7282
  10  79 -161.00   67.00        2.6035
  11  79 -159.00   67.00        2.6035
  12  79 -157.00   67.00        2.6035
  13  79 -155.00   67.00        2.6035
  14  79 -153.00   67.00        2.5804
  15  79 -151.00   67.00        2.5574
  16  79 -149.00   67.00        2.5574
  17  79 -147.00   67.00        2.5574
  18  79 -145.00   67.00        2.5574
  19  79 -143.00   67.00        2.5489
  20  79 -141.00   67.00        2.5489
  21  79 -139.00   67.00        2.5489
  22  79 -137.00   67.00        2.5489
  23  79 -135.00   67.00        2.5853
  24  79 -133.00   67.00        2.6218
  25  79 -131.00   67.00        2.6218
  26  79 -129.00   67.00        2.6218
  27  79 -127.00   67.00        2.6218
  28  79 -125.00   67.00        2.7756
  29  79 -123.00   67.00        2.7756
  30  79 -121.00   67.00        2.7756
  31  79 -119.00   67.00        2.7756
  32  79 -117.00   67.00        2.7747
  33  79 -115.00   67.00        2.7738
  34  79 -113.00   67.00        2.7738
  35  79 -111.00   67.00        2.7738
  36  79 -109.00   67.00        2.7738
  37  79 -107.00   67.00        2.6147
  38  79 -105.00   67.00        2.6147
  39  79 -103.00   67.00        2.6147
  40  79 -101.00   67.00        2.6147
  41  79  -99.00   67.00        2.5481
  42  79  -97.00   67.00        2.4815
  43  79  -95.00   67.00        2.4815
  44  79  -93.00   67.00        2.4815
  45  79  -91.00   67.00        2.4815
  46  79  -89.00   67.00        2.1922
  47  79  -87.00   67.00        2.1922
  48  79  -85.00   67.00        2.1922
  49  79  -83.00   67.00        2.1922
  50  79  -81.00   67.00        2.0039
  51  79  -79.00   67.00        1.8156
  52  79  -77.00   67.00        1.8156
  53  79  -75.00   67.00        1.8156
  54  79  -73.00   67.00        1.8156
  55  79  -71.00   67.00        1.4782
  56  79  -69.00   67.00        1.4782
  57  79  -67.00   67.00        1.4782
  58  79  -65.00   67.00        1.4782
